,date,ibov,cdi_acumulado
113,2004-06-30,0.08207122391,0.0122357119
114,2004-07-31,0.05617552487,0.012817820680000001
115,2004-08-31,0.02090795129,0.01286088747
116,2004-09-30,0.019383414459999998,0.01244124287
117,2004-10-31,-0.00830286083,0.01208113644
118,2004-11-30,0.09005726184,0.01248755835
119,2004-12-31,0.04250238777,0.014798752690000002
120,2005-01-31,-0.07046877386,0.01382787522
121,2005-02-28,0.1556057495,0.01215916349
122,2005-03-31,-0.054337396499999996,0.015219754640000001
123,2005-04-30,-0.06640360767,0.01408020271
124,2005-05-31,0.01465201465,0.01500439687
125,2005-06-30,-0.00618875709,0.015844524659999998
126,2005-07-31,0.03955929903,0.015097706959999999
127,2005-08-31,0.07687581599,0.01652853968
128,2005-09-30,0.1261945514,0.014996642
129,2005-10-31,-0.04401101859,0.0140331404
130,2005-11-30,0.0570662074,0.013763354089999999
131,2005-12-31,0.04822032836,0.014668296899999999
132,2006-01-31,0.14727245549999998,0.014256171829999999
133,2006-02-28,0.00594028451,0.011400706449999999
134,2006-03-31,-0.01706811707,0.01418339643
135,2006-04-30,0.06355563753,0.01075353078
136,2006-05-31,-0.09496320888,0.012782037610000001
137,2006-06-30,0.00273747605,0.011821684729999999
138,2006-07-31,0.0122031122,0.011669658780000002
139,2006-08-31,-0.02279040915,0.01251321293
140,2006-09-30,0.00598918083,0.010531729350000001
141,2006-10-31,0.07717632857,0.010901191240000002
142,2006-11-30,0.06797921655,0.010172857950000001
143,2006-12-31,0.060623405119999994,0.00984305202
144,2007-01-31,0.00377757291,0.01078399446
145,2007-02-28,-0.016778297980000002,0.00869787208
146,2007-03-31,0.04356146906,0.010485574460000001
147,2007-04-30,0.06881495066,0.00940621981
148,2007-05-31,0.067652586,0.01022122813
149,2007-06-30,0.04063671845,0.009014747560000001
150,2007-07-31,-0.00386086189,0.0096814532
151,2007-08-31,0.00839762283,0.00987818799
152,2007-09-30,0.1066676428,0.00800564375
153,2007-10-31,0.0802447697,0.00924077057
154,2007-11-30,-0.035381294300000005,0.00839836605
155,2007-12-31,0.01396692379,0.00839440264
156,2008-01-31,-0.06881006793,0.00921950184
157,2008-02-29,0.06722138175,0.00795024304
158,2008-03-31,-0.0397076659,0.00838539626
159,2008-04-30,0.1131741241,0.00897822637
160,2008-05-31,0.06960570519,0.00871219855
161,2008-06-30,-0.10435034160000001,0.0094822406
162,2008-07-31,-0.08477782734,0.01064243608
163,2008-08-31,-0.06428031258,0.010128217289999998
164,2008-09-30,-0.11025502870000001,0.01098522497
165,2008-10-31,-0.24797642360000002,0.011738606810000001
166,2008-11-30,-0.017742108649999998,0.00995831724
167,2008-12-31,0.02609646126,0.01111054703
168,2009-01-31,0.046604527300000004,0.01042788719
169,2009-02-28,-0.02842239186,0.008527135639999999
170,2009-03-31,0.07181206296,0.00966542979
171,2009-04-30,0.1555039707,0.0083560639
172,2009-05-31,0.124933917,0.00766491312
173,2009-06-30,-0.03255822697,0.00751433583
174,2009-07-31,0.06412124745,0.00784081966
175,2009-08-31,0.03146169999,0.00691460599
176,2009-09-30,0.08902775811,0.00691534639
177,2009-10-31,0.00045515873999999997,0.00691203315
178,2009-11-30,0.08934925664,0.006590162189999999
179,2009-12-31,0.02302965217,0.0072387886599999994
180,2010-01-31,-0.04646585409,0.00658207161
181,2010-02-28,0.01684989526,0.00592504139
182,2010-03-31,0.058162789650000005,0.00756934878
183,2010-04-30,-0.04038595444,0.0066396029199999995
184,2010-05-31,-0.0663862933,0.00750093965
185,2010-06-30,-0.03348348825,0.00790828591
186,2010-07-31,0.10798391730000001,0.00859213146
187,2010-08-31,-0.03510331038,0.00886300365
188,2010-09-30,0.06576099471,0.00844564149
189,2010-10-31,0.01791758487,0.00805664123
190,2010-11-30,-0.041996236189999994,0.00805628653
191,2010-12-31,0.02361716269,0.00927150423
192,2011-01-31,-0.039391665709999996,0.00860591926
193,2011-02-28,0.012151891130000002,0.00842428901
194,2011-03-31,0.01785316771,0.00918850339
195,2011-04-30,-0.03577989677,0.00838800031
196,2011-05-31,-0.022863364179999998,0.00985267328
197,2011-06-30,-0.0343082637,0.00952667106
198,2011-07-31,-0.05736903675,0.00966598389
199,2011-08-31,-0.03957635619,0.01072385195
200,2011-09-30,-0.07382954244,0.00939789342
201,2011-10-31,0.1149376959,0.00880741143
202,2011-11-30,-0.02509513525,0.00858615399
203,2011-12-31,-0.0021099272099999998,0.0090466504
204,2012-01-31,0.11132255,0.00885300285
205,2012-02-29,0.04342656012,0.00741592219
206,2012-03-31,-0.019768731669999998,0.00808295409
207,2012-04-30,-0.0416989614,0.00699907438
208,2012-05-31,-0.1185700421,0.00732483162
209,2012-06-30,-0.0024958707999999997,0.00638584336
